epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_eval,train_map_eval,val_auc,val_f1,val_loss,val_map
53,15281,,,0.048801641911268234,,,,,,
54,15564,,,0.0485541895031929,,,,,,
55,15847,,,0.04860709607601166,,,,,,
56,16130,,,0.048732876777648926,,,,,,
57,16413,,,0.04881572350859642,,,,,,
58,16696,,,0.04866098612546921,,,,,,
59,16979,,,0.04892668500542641,,,,,,
60,17262,,,0.04871904477477074,,,,,,
61,17545,,,0.04869140312075615,,,,,,
62,17828,,,0.04866785556077957,,,,,,
63,18111,,,0.04883628338575363,,,,,,
64,18394,,,0.04877440631389618,,,,,,
65,18677,,,0.04864120110869408,,,,,,
66,18960,,,0.048733025789260864,,,,,,
67,19243,,,0.048644449561834335,,,,,,
68,19526,,,0.04875500872731209,,,,,,
69,19809,,,0.04878787323832512,,,,,,
70,20092,,,0.04877551272511482,,,,,,
71,20375,,,0.048618949949741364,,,,,,
72,20658,,,0.04880721494555473,,,,,,
73,20941,,,0.04878579080104828,,,,,,
74,21224,,,0.04871003329753876,,,,,,
75,21507,,,0.04875420778989792,,,,,,
76,21790,,,0.04869968816637993,,,,,,
77,22073,,,0.0486166849732399,,,,,,
78,22356,,,0.048588886857032776,,,,,,
79,22639,,,0.04882483184337616,,,,,,
80,22922,,,0.048692259937524796,,,,,,
81,23205,,,0.048617202788591385,,,,,,
82,23488,,,0.04878893494606018,,,,,,
83,23771,,,0.04865903779864311,,,,,,
84,24054,,,0.048643842339515686,,,,,,
85,24337,,,0.0487578846514225,,,,,,
86,24620,,,0.04873557761311531,,,,,,
87,24903,,,0.04862282797694206,,,,,,
88,25186,,,0.04873179271817207,,,,,,
89,25469,,,0.048585887998342514,,,,,,
90,25752,,,0.04868060350418091,,,,,,
91,26035,,,0.04867687076330185,,,,,,
92,26318,,,0.04848747327923775,,,,,,
93,26601,,,0.04867372289299965,,,,,,
94,26884,,,0.04861418157815933,,,,,,
95,27167,,,0.048701122403144836,,,,,,
96,27450,,,0.04885058477520943,,,,,,
97,27733,,,0.04890703037381172,,,,,,
98,28016,,,0.0486065037548542,,,,,,
99,99,0.8073086142539978,0.01328590139746666,,0.047498630181556895,0.05869247391819954,,,,
99,28299,,,,,,0.35965144634246826,0.013145661912858486,0.0469285324215889,0.10715890675783157
99,28299,,,0.048686813563108444,,,,,,
100,28582,,,0.04852043092250824,,,,,,
101,28865,,,0.04852201044559479,,,,,,
102,29148,,,0.048685625195503235,,,,,,
103,29431,,,0.048703424632549286,,,,,,
104,29714,,,0.04870760813355446,,,,,,
105,29997,,,0.04848574101924896,,,,,,
106,30280,,,0.04856543242931366,,,,,,
107,30563,,,0.04851854220032692,,,,,,
108,30846,,,0.0486144945025444,,,,,,
109,31129,,,0.048563942313194275,,,,,,
110,31412,,,0.048748522996902466,,,,,,
111,31695,,,0.04853666573762894,,,,,,
112,31978,,,0.04872916266322136,,,,,,
113,32261,,,0.04864375665783882,,,,,,
114,32544,,,0.04865403100848198,,,,,,
115,32827,,,0.04870743304491043,,,,,,
116,33110,,,0.04865335673093796,,,,,,
117,33393,,,0.048737019300460815,,,,,,
118,33676,,,0.04868192598223686,,,,,,
119,33959,,,0.04867030680179596,,,,,,
120,34242,,,0.04857924208045006,,,,,,
121,34525,,,0.04857644438743591,,,,,,
122,34808,,,0.04860137030482292,,,,,,
123,35091,,,0.04860268533229828,,,,,,
124,35374,,,0.04855003207921982,,,,,,
125,35657,,,0.04867342486977577,,,,,,
126,35940,,,0.04873960465192795,,,,,,
127,36223,,,0.04852405935525894,,,,,,
128,36506,,,0.04851311817765236,,,,,,
129,36789,,,0.04863900691270828,,,,,,
130,37072,,,0.04859914258122444,,,,,,
131,37355,,,0.048643968999385834,,,,,,
132,37638,,,0.048671118915081024,,,,,,
133,37921,,,0.04854109138250351,,,,,,
134,38204,,,0.04859161004424095,,,,,,
135,38487,,,0.048614662140607834,,,,,,
136,38770,,,0.04854844510555267,,,,,,
137,39053,,,0.0485895574092865,,,,,,
138,39336,,,0.04865998029708862,,,,,,
139,39619,,,0.04852348566055298,,,,,,
140,39902,,,0.04844985157251358,,,,,,
141,40185,,,0.0485527478158474,,,,,,
142,40468,,,0.04846693202853203,,,,,,
143,40751,,,0.04846398904919624,,,,,,
144,41034,,,0.048639167100191116,,,,,,
145,41317,,,0.048632051795721054,,,,,,
146,41600,,,0.048711858689785004,,,,,,
147,41883,,,0.04870283603668213,,,,,,
148,42166,,,0.04845461994409561,,,,,,
149,42449,,,0.048593588173389435,,,,,,
150,42732,,,0.04855889454483986,,,,,,
151,43015,,,0.04867394268512726,,,,,,
152,43298,,,0.04856790974736214,,,,,,
153,43581,,,0.04868287220597267,,,,,,
154,43864,,,0.04863759130239487,,,,,,
155,44147,,,0.04853862524032593,,,,,,
156,44430,,,0.048581335693597794,,,,,,
157,44713,,,0.04844606667757034,,,,,,
158,44996,,,0.04848833382129669,,,,,,
159,45279,,,0.048572838306427,,,,,,
160,45562,,,0.048651836812496185,,,,,,
161,45845,,,0.048546940088272095,,,,,,
162,46128,,,0.04842456802725792,,,,,,
163,46411,,,0.04869861528277397,,,,,,
164,46694,,,0.04850979521870613,,,,,,
165,46977,,,0.048646632581949234,,,,,,
166,47260,,,0.04854344576597214,,,,,,
167,47543,,,0.04850658029317856,,,,,,
168,47826,,,0.04862832650542259,,,,,,
169,48109,,,0.048539407551288605,,,,,,
170,48392,,,0.04841455817222595,,,,,,
171,48675,,,0.04863051697611809,,,,,,
172,48958,,,0.048606693744659424,,,,,,
173,49241,,,0.048635419458150864,,,,,,
174,49524,,,0.04870932176709175,,,,,,
175,49807,,,0.04827023670077324,,,,,,
176,50090,,,0.048525288701057434,,,,,,
177,50373,,,0.0485835075378418,,,,,,
178,50656,,,0.04855898767709732,,,,,,
179,50939,,,0.048604581505060196,,,,,,
180,51222,,,0.04850748926401138,,,,,,
181,51505,,,0.04851941764354706,,,,,,
182,51788,,,0.048530686646699905,,,,,,
183,52071,,,0.048579901456832886,,,,,,
184,52354,,,0.048596277832984924,,,,,,
185,52637,,,0.04852328822016716,,,,,,
186,52920,,,0.048587001860141754,,,,,,
187,53203,,,0.04855296015739441,,,,,,
188,53486,,,0.04864939674735069,,,,,,
189,53769,,,0.04851855710148811,,,,,,
190,54052,,,0.048503484576940536,,,,,,
191,54335,,,0.04846317321062088,,,,,,
192,54618,,,0.04855193570256233,,,,,,
193,54901,,,0.048551518470048904,,,,,,
194,55184,,,0.04848572239279747,,,,,,
195,55467,,,0.04848838970065117,,,,,,
196,55750,,,0.04846196249127388,,,,,,
197,56033,,,0.048560503870248795,,,,,,
198,56316,,,0.04846329241991043,,,,,,
199,199,0.8093560338020325,0.012530297040939331,,0.047503237869302745,0.059977080672979355,,,,
199,56599,,,,,,0.3604589104652405,0.012528356164693832,0.04697319120168686,0.10733543336391449
199,56599,,,0.04859060421586037,,,,,,
200,56882,,,0.048281069844961166,,,,,,
201,57165,,,0.04858725517988205,,,,,,
202,57448,,,0.04860597476363182,,,,,,
203,57731,,,0.048392266035079956,,,,,,
204,58014,,,0.04844992235302925,,,,,,
205,58297,,,0.04849911481142044,,,,,,
206,58580,,,0.048495955765247345,,,,,,
207,58863,,,0.04846534505486488,,,,,,
208,59146,,,0.048736415803432465,,,,,,
209,59429,,,0.048544298857450485,,,,,,
210,59712,,,0.04834777116775513,,,,,,
211,59995,,,0.048625148832798004,,,,,,
212,60278,,,0.048583127558231354,,,,,,
213,60561,,,0.0484452024102211,,,,,,
214,60844,,,0.048434317111968994,,,,,,
215,61127,,,0.0484776645898819,,,,,,
216,61410,,,0.04846198484301567,,,,,,
217,61693,,,0.04838196560740471,,,,,,
218,61976,,,0.04856652766466141,,,,,,
219,62259,,,0.04834529384970665,,,,,,
220,62542,,,0.04860787093639374,,,,,,
221,62825,,,0.04839887470006943,,,,,,
222,63108,,,0.048491623252630234,,,,,,
223,63391,,,0.04840357229113579,,,,,,
224,63674,,,0.04837609827518463,,,,,,
225,63957,,,0.04845234751701355,,,,,,
226,64240,,,0.04831009730696678,,,,,,
227,64523,,,0.04836369678378105,,,,,,
228,64806,,,0.04855099320411682,,,,,,
229,65089,,,0.048377785831689835,,,,,,
230,65372,,,0.048820603638887405,,,,,,
231,65655,,,0.04845317080616951,,,,,,
232,65938,,,0.04849144071340561,,,,,,
233,66221,,,0.0484931655228138,,,,,,
234,66504,,,0.04851026087999344,,,,,,
235,66787,,,0.04841878265142441,,,,,,
236,67070,,,0.04847396910190582,,,,,,
237,67353,,,0.04847291111946106,,,,,,
238,67636,,,0.04838680475950241,,,,,,
239,67919,,,0.04836830496788025,,,,,,
240,68202,,,0.04833144694566727,,,,,,
241,68485,,,0.04847871512174606,,,,,,
242,68768,,,0.048373956233263016,,,,,,
243,69051,,,0.048520512878894806,,,,,,
244,69334,,,0.04850665479898453,,,,,,
245,69617,,,0.0485139861702919,,,,,,
246,69900,,,0.048353053629398346,,,,,,
247,70183,,,0.048526350408792496,,,,,,
248,70466,,,0.048422787338495255,,,,,,
249,70749,,,0.048481497913599014,,,,,,
250,71032,,,0.048448849469423294,,,,,,
251,71315,,,0.048379138112068176,,,,,,
252,71598,,,0.048654016107320786,,,,,,
253,71881,,,0.04837331548333168,,,,,,
254,72164,,,0.04853612929582596,,,,,,
255,72447,,,0.0483502522110939,,,,,,
256,72730,,,0.04848666116595268,,,,,,
257,73013,,,0.04864419251680374,,,,,,
258,73296,,,0.04838026314973831,,,,,,
259,73579,,,0.04840689152479172,,,,,,
260,73862,,,0.0483827143907547,,,,,,
261,74145,,,0.048358090221881866,,,,,,
262,74428,,,0.04855334386229515,,,,,,
263,74711,,,0.04835960641503334,,,,,,
264,74994,,,0.048348888754844666,,,,,,
265,75277,,,0.04848303645849228,,,,,,
266,75560,,,0.04841770976781845,,,,,,
267,75843,,,0.04835289344191551,,,,,,
268,76126,,,0.04820462316274643,,,,,,
269,76409,,,0.04854360595345497,,,,,,
270,76692,,,0.04840482398867607,,,,,,
271,76975,,,0.048461347818374634,,,,,,
272,77258,,,0.048472847789525986,,,,,,
273,77541,,,0.04850013926625252,,,,,,
274,77824,,,0.048407506197690964,,,,,,
275,78107,,,0.048450030386447906,,,,,,
276,78390,,,0.04844972491264343,,,,,,
277,78673,,,0.04839591309428215,,,,,,
278,78956,,,0.048389047384262085,,,,,,
279,79239,,,0.048273537307977676,,,,,,
280,79522,,,0.04836316779255867,,,,,,
281,79805,,,0.048432186245918274,,,,,,
282,80088,,,0.048543866723775864,,,,,,
283,80371,,,0.0484306775033474,,,,,,
284,80654,,,0.04832778126001358,,,,,,
285,80937,,,0.0484236441552639,,,,,,
286,81220,,,0.04832562804222107,,,,,,
287,81503,,,0.048271868377923965,,,,,,
288,81786,,,0.04865899682044983,,,,,,
289,82069,,,0.048418544232845306,,,,,,
290,82352,,,0.04837534576654434,,,,,,
291,82635,,,0.04841763526201248,,,,,,
292,82918,,,0.048282574862241745,,,,,,
293,83201,,,0.04849343001842499,,,,,,
294,83484,,,0.04829412326216698,,,,,,
295,83767,,,0.048439208418130875,,,,,,
296,84050,,,0.04848824441432953,,,,,,
297,84333,,,0.04854411631822586,,,,,,
298,84616,,,0.04839285463094711,,,,,,
299,299,0.8016805648803711,0.014553431421518326,,0.048647497184601006,0.05709695816040039,,,,
299,84899,,,,,,0.3567933142185211,0.01442327443510294,0.04814897105097771,0.1066204309463501
299,84899,,,0.04841548949480057,,,,,,
300,85182,,,0.04834410175681114,,,,,,
301,85465,,,0.04836095869541168,,,,,,
302,85748,,,0.04848271608352661,,,,,,
303,86031,,,0.04839904233813286,,,,,,
304,86314,,,0.04835064336657524,,,,,,
305,86597,,,0.048444971442222595,,,,,,
306,86880,,,0.04826696217060089,,,,,,
307,87163,,,0.048358093947172165,,,,,,
308,87446,,,0.048431359231472015,,,,,,
309,87729,,,0.0483148992061615,,,,,,
310,88012,,,0.048630066215991974,,,,,,
311,88295,,,0.04838930815458298,,,,,,
312,88578,,,0.04833412542939186,,,,,,
313,88861,,,0.04837187007069588,,,,,,
314,89144,,,0.048305999487638474,,,,,,
315,89427,,,0.04839596897363663,,,,,,
316,89710,,,0.04837121069431305,,,,,,
317,89993,,,0.04840276762843132,,,,,,
318,90276,,,0.04845172166824341,,,,,,
319,90559,,,0.04840337857604027,,,,,,
320,90842,,,0.04833238571882248,,,,,,
321,91125,,,0.04854031652212143,,,,,,
322,91408,,,0.04861036688089371,,,,,,
323,91691,,,0.04848329722881317,,,,,,
324,91974,,,0.048534758388996124,,,,,,
325,92257,,,0.048421770334243774,,,,,,
326,92540,,,0.04830101504921913,,,,,,
327,92823,,,0.04840770736336708,,,,,,
328,93106,,,0.04822637885808945,,,,,,
329,93389,,,0.048405442386865616,,,,,,
330,93672,,,0.0485050231218338,,,,,,
331,93955,,,0.048532117158174515,,,,,,
332,94238,,,0.04834330826997757,,,,,,
333,94521,,,0.04827947914600372,,,,,,
334,94804,,,0.048366036266088486,,,,,,
335,95087,,,0.04834142327308655,,,,,,
336,95370,,,0.048539239913225174,,,,,,
337,95653,,,0.04854504391551018,,,,,,
338,95936,,,0.048279017210006714,,,,,,
339,96219,,,0.048327960073947906,,,,,,
340,96502,,,0.04830784350633621,,,,,,
341,96785,,,0.04850229248404503,,,,,,
342,97068,,,0.04821917042136192,,,,,,
343,97351,,,0.04842759668827057,,,,,,
344,97634,,,0.04847973212599754,,,,,,
345,97917,,,0.04832659289240837,,,,,,
346,98200,,,0.04842103272676468,,,,,,
347,98483,,,0.04847922548651695,,,,,,
348,98766,,,0.04837309196591377,,,,,,
349,99049,,,0.0484761968255043,,,,,,
350,99332,,,0.04863542690873146,,,,,,
351,99615,,,0.0483761690557003,,,,,,
352,99898,,,0.048444706946611404,,,,,,
353,100181,,,0.0482235886156559,,,,,,
354,100464,,,0.04846430569887161,,,,,,
355,100747,,,0.04839610308408737,,,,,,
356,101030,,,0.04847629368305206,,,,,,
357,101313,,,0.04851127415895462,,,,,,
358,101596,,,0.048212625086307526,,,,,,
359,101879,,,0.04830808565020561,,,,,,
360,102162,,,0.048431117087602615,,,,,,
361,102445,,,0.04844830557703972,,,,,,
362,102728,,,0.04855671897530556,,,,,,
363,103011,,,0.04835426062345505,,,,,,
364,103294,,,0.0484747514128685,,,,,,
365,103577,,,0.048425544053316116,,,,,,
366,103860,,,0.04841180518269539,,,,,,
367,104143,,,0.048364460468292236,,,,,,
368,104426,,,0.048303548246622086,,,,,,
369,104709,,,0.04825717210769653,,,,,,
370,104992,,,0.048441629856824875,,,,,,
371,105275,,,0.04834829643368721,,,,,,
372,105558,,,0.04855845496058464,,,,,,
373,105841,,,0.04850451275706291,,,,,,
374,106124,,,0.04837518557906151,,,,,,
375,106407,,,0.0482751838862896,,,,,,
376,106690,,,0.04832860082387924,,,,,,
377,106973,,,0.04832322150468826,,,,,,
378,107256,,,0.0482269786298275,,,,,,
379,107539,,,0.04833609238266945,,,,,,
380,107822,,,0.04851415380835533,,,,,,
381,108105,,,0.048425331711769104,,,,,,
382,108388,,,0.04846920445561409,,,,,,
383,108671,,,0.04830862209200859,,,,,,
384,108954,,,0.048481810837984085,,,,,,
385,109237,,,0.048345498740673065,,,,,,
386,109520,,,0.04836393892765045,,,,,,
387,109803,,,0.04834461212158203,,,,,,
388,110086,,,0.04841229319572449,,,,,,
389,110369,,,0.04871443659067154,,,,,,
390,110652,,,0.048465508967638016,,,,,,
391,110935,,,0.04826492816209793,,,,,,
392,111218,,,0.04847406968474388,,,,,,
393,111501,,,0.04832274839282036,,,,,,
394,111784,,,0.04836582392454147,,,,,,
395,112067,,,0.04824961721897125,,,,,,
396,112350,,,0.04844778776168823,,,,,,
397,112633,,,0.048475753515958786,,,,,,
398,112916,,,0.04850447177886963,,,,,,
399,399,0.8131831288337708,0.014741641469299793,,0.04772604819754182,0.061141882091760635,,,,
399,113199,,,,,,0.3620074391365051,0.014861246570944786,0.04709018021821976,0.11045948415994644
399,113199,,,0.04818929731845856,,,,,,
400,113482,,,0.04854651167988777,,,,,,
401,113765,,,0.04855279624462128,,,,,,
402,114048,,,0.04842234030365944,,,,,,
403,114331,,,0.04840380698442459,,,,,,
404,114614,,,0.048453301191329956,,,,,,
405,114897,,,0.048347484320402145,,,,,,
406,115180,,,0.04834616929292679,,,,,,
407,115463,,,0.04842944070696831,,,,,,
408,115746,,,0.04843485727906227,,,,,,
409,116029,,,0.04846600443124771,,,,,,
410,116312,,,0.04843232035636902,,,,,,
411,116595,,,0.048486124724149704,,,,,,
412,116878,,,0.04843839630484581,,,,,,
413,117161,,,0.048303451389074326,,,,,,
414,117444,,,0.04831301420927048,,,,,,
415,117727,,,0.048522066324949265,,,,,,
416,118010,,,0.04832881689071655,,,,,,
417,118293,,,0.04852466657757759,,,,,,
418,118576,,,0.04858186095952988,,,,,,
419,118859,,,0.04843226075172424,,,,,,
420,119142,,,0.04840225353837013,,,,,,
421,119425,,,0.04862544313073158,,,,,,
422,119708,,,0.04846208170056343,,,,,,
423,119991,,,0.04831806942820549,,,,,,
424,120274,,,0.04858081042766571,,,,,,
425,120557,,,0.048604998737573624,,,,,,
426,120840,,,0.04846715182065964,,,,,,
427,121123,,,0.04830911383032799,,,,,,
428,121406,,,0.048263054341077805,,,,,,
429,121689,,,0.04832380264997482,,,,,,
430,121972,,,0.04848623275756836,,,,,,
431,122255,,,0.04849392548203468,,,,,,
432,122538,,,0.04840066656470299,,,,,,
433,122821,,,0.048458147794008255,,,,,,
434,123104,,,0.04821174219250679,,,,,,
435,123387,,,0.04871559143066406,,,,,,
436,123670,,,0.048372432589530945,,,,,,
437,123953,,,0.04843330383300781,,,,,,
438,124236,,,0.04846489802002907,,,,,,
439,124519,,,0.048476122319698334,,,,,,
440,124802,,,0.04837333783507347,,,,,,
441,125085,,,0.04855099692940712,,,,,,
442,125368,,,0.04832889512181282,,,,,,
443,125651,,,0.04823414981365204,,,,,,
444,125934,,,0.04841421917080879,,,,,,
445,126217,,,0.04830702766776085,,,,,,
446,126500,,,0.048400793224573135,,,,,,
447,126783,,,0.048346832394599915,,,,,,
448,127066,,,0.04850652441382408,,,,,,
449,127349,,,0.04848823323845863,,,,,,
450,127632,,,0.04827921837568283,,,,,,
451,127915,,,0.04833559691905975,,,,,,
452,128198,,,0.04825258627533913,,,,,,
453,128481,,,0.04838204011321068,,,,,,
454,128764,,,0.04849473014473915,,,,,,
455,129047,,,0.04838745668530464,,,,,,
456,129330,,,0.04823875427246094,,,,,,
457,129613,,,0.048345621675252914,,,,,,
458,129896,,,0.04848319664597511,,,,,,
459,130179,,,0.048429861664772034,,,,,,
460,130462,,,0.0483236089348793,,,,,,
461,130745,,,0.04827296361327171,,,,,,
462,131028,,,0.04841417446732521,,,,,,
463,131311,,,0.048426542431116104,,,,,,
464,131594,,,0.04834166541695595,,,,,,
465,131877,,,0.0483773872256279,,,,,,
466,132160,,,0.048417702317237854,,,,,,
467,132443,,,0.04834013804793358,,,,,,
468,132726,,,0.048408765345811844,,,,,,
469,133009,,,0.048416201025247574,,,,,,
470,133292,,,0.048363376408815384,,,,,,
471,133575,,,0.04853498935699463,,,,,,
472,133858,,,0.048511143773794174,,,,,,
473,134141,,,0.048343878239393234,,,,,,
474,134424,,,0.048507437109947205,,,,,,
475,134707,,,0.04836627468466759,,,,,,
476,134990,,,0.048167768865823746,,,,,,
477,135273,,,0.04858683794736862,,,,,,
478,135556,,,0.04838625714182854,,,,,,
479,135839,,,0.04838792234659195,,,,,,
480,136122,,,0.04844098910689354,,,,,,
481,136405,,,0.0482286661863327,,,,,,
482,136688,,,0.04833671450614929,,,,,,
483,136971,,,0.048371993005275726,,,,,,
484,137254,,,0.048372458666563034,,,,,,
485,137537,,,0.048464033752679825,,,,,,
486,137820,,,0.04837452992796898,,,,,,
487,138103,,,0.04846654087305069,,,,,,
488,138386,,,0.048600438982248306,,,,,,
489,138669,,,0.04847441613674164,,,,,,
490,138952,,,0.0485275462269783,,,,,,
491,139235,,,0.04840793460607529,,,,,,
492,139518,,,0.048322372138500214,,,,,,
493,139801,,,0.04866761714220047,,,,,,
494,140084,,,0.04834092780947685,,,,,,
495,140367,,,0.04830038547515869,,,,,,
496,140650,,,0.048275161534547806,,,,,,
497,140933,,,0.0484735444188118,,,,,,
498,141216,,,0.04843148589134216,,,,,,
499,499,0.8058094382286072,0.01078736037015915,,0.04869389651484476,0.05654585361480713,,,,
499,141499,,,,,,0.35963374376296997,0.011086317710578442,0.04802904278039932,0.10496658831834793
499,141499,,,0.04844186455011368,,,,,,
500,141782,,,0.048324137926101685,,,,,,
501,142065,,,0.04830067232251167,,,,,,
502,142348,,,0.048202455043792725,,,,,,
503,142631,,,0.04838976636528969,,,,,,
504,142914,,,0.048379216343164444,,,,,,
505,143197,,,0.04863588511943817,,,,,,
506,143480,,,0.04844902828335762,,,,,,
507,143763,,,0.048253096640110016,,,,,,
508,144046,,,0.04849929362535477,,,,,,
509,144329,,,0.04849578067660332,,,,,,
510,144612,,,0.04832762852311134,,,,,,
511,144895,,,0.04838680475950241,,,,,,
512,145178,,,0.04836700111627579,,,,,,
513,145461,,,0.04853014275431633,,,,,,
514,145744,,,0.04825522005558014,,,,,,
515,146027,,,0.04835836961865425,,,,,,
516,146310,,,0.04827974736690521,,,,,,
517,146593,,,0.048276204615831375,,,,,,
518,146876,,,0.04836487025022507,,,,,,
519,147159,,,0.04819587618112564,,,,,,
520,147442,,,0.04836921766400337,,,,,,
521,147725,,,0.0482773557305336,,,,,,
522,148008,,,0.0481719933450222,,,,,,
523,148291,,,0.04837929829955101,,,,,,
524,148574,,,0.048420023173093796,,,,,,
525,148857,,,0.048398759216070175,,,,,,
526,149140,,,0.048511505126953125,,,,,,
527,149423,,,0.04842119663953781,,,,,,
528,149706,,,0.048354361206293106,,,,,,
529,149989,,,0.04841569438576698,,,,,,
530,150272,,,0.048316892236471176,,,,,,
531,150555,,,0.048337988555431366,,,,,,
532,150838,,,0.048436325043439865,,,,,,
533,151121,,,0.04838067665696144,,,,,,
534,151404,,,0.04836905375123024,,,,,,
535,151687,,,0.04833930358290672,,,,,,
536,151970,,,0.048349373042583466,,,,,,
537,152253,,,0.04834472015500069,,,,,,
538,152536,,,0.04851296916604042,,,,,,
539,152819,,,0.04831884801387787,,,,,,
540,153102,,,0.048584941774606705,,,,,,
541,153385,,,0.0484328456223011,,,,,,
542,153668,,,0.04823776334524155,,,,,,
543,153951,,,0.04839659109711647,,,,,,
544,154234,,,0.048271939158439636,,,,,,
545,154517,,,0.04846862703561783,,,,,,
546,154800,,,0.04841575026512146,,,,,,
547,155083,,,0.04844452813267708,,,,,,
548,155366,,,0.0484977625310421,,,,,,
549,155649,,,0.0484333336353302,,,,,,
550,155932,,,0.04829356074333191,,,,,,
551,156215,,,0.04859821870923042,,,,,,
552,156498,,,0.04863564297556877,,,,,,
553,156781,,,0.048304203897714615,,,,,,
554,157064,,,0.04837244376540184,,,,,,
555,157347,,,0.048404645174741745,,,,,,
556,157630,,,0.04829416424036026,,,,,,
557,157913,,,0.04840894043445587,,,,,,
558,158196,,,0.04839092865586281,,,,,,
559,158479,,,0.04837854951620102,,,,,,
560,158762,,,0.0483696423470974,,,,,,
561,159045,,,0.04840471222996712,,,,,,
562,159328,,,0.048448849469423294,,,,,,
563,159611,,,0.04842924326658249,,,,,,
564,159894,,,0.04842277616262436,,,,,,
565,160177,,,0.048260487616062164,,,,,,
566,160460,,,0.04841689392924309,,,,,,
567,160743,,,0.04841948673129082,,,,,,
568,161026,,,0.048388972878456116,,,,,,
569,161309,,,0.04841584712266922,,,,,,
570,161592,,,0.048525240272283554,,,,,,
571,161875,,,0.04836048558354378,,,,,,
572,162158,,,0.048514269292354584,,,,,,
573,162441,,,0.048339564353227615,,,,,,
574,162724,,,0.04834577813744545,,,,,,
575,163007,,,0.04848551005125046,,,,,,
576,163290,,,0.04851892217993736,,,,,,
577,163573,,,0.04837474226951599,,,,,,
578,163856,,,0.048504721373319626,,,,,,
579,164139,,,0.04847979173064232,,,,,,
580,164422,,,0.048487577587366104,,,,,,
581,164705,,,0.0483420193195343,,,,,,
582,164988,,,0.048400815576314926,,,,,,
583,165271,,,0.04841003566980362,,,,,,
584,165554,,,0.04829571396112442,,,,,,
585,165837,,,0.04845370724797249,,,,,,
586,166120,,,0.04834406077861786,,,,,,
587,166403,,,0.04848679155111313,,,,,,
588,166686,,,0.048517391085624695,,,,,,
589,166969,,,0.04861985146999359,,,,,,
590,167252,,,0.04847096651792526,,,,,,
591,167535,,,0.04863486811518669,,,,,,
592,167818,,,0.04847412556409836,,,,,,
593,168101,,,0.048327814787626266,,,,,,
594,168384,,,0.048423513770103455,,,,,,
595,168667,,,0.04854169115424156,,,,,,
596,168950,,,0.04839006066322327,,,,,,
597,169233,,,0.04839080944657326,,,,,,
598,169516,,,0.048535868525505066,,,,,,
599,599,0.8126208782196045,0.010617443360388279,,0.047907224053043075,0.060068149119615555,,,,
599,169799,,,,,,0.36075273156166077,0.01020082738250494,0.04738182574510574,0.10537799447774887
599,169799,,,0.048329051584005356,,,,,,
600,170082,,,0.04838043451309204,,,,,,
601,170365,,,0.04834539443254471,,,,,,
602,170648,,,0.04852233827114105,,,,,,
603,170931,,,0.04834301769733429,,,,,,
