epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval,val_auc,val_f1,val_loss,val_map
336,95370,,,,0.04325934872031212,,,,,,
337,95399,,,0.043142545968294144,,,,,,,
337,95499,,,0.04459582269191742,,,,,,,
337,95599,,,0.041567474603652954,,,,,,,
337,95653,,,,0.04340563341975212,,,,,,
338,95699,,,0.04126501455903053,,,,,,,
338,95799,,,0.04218802973628044,,,,,,,
338,95899,,,0.03925176337361336,,,,,,,
338,95936,,,,0.043558742851018906,,,,,,
339,95999,,,0.044987451285123825,,,,,,,
339,96099,,,0.044149357825517654,,,,,,,
339,96199,,,0.04331814497709274,,,,,,,
339,96219,,,,0.04337850213050842,,,,,,
340,96299,,,0.04460293427109718,,,,,,,
340,96399,,,0.042973943054676056,,,,,,,
340,96499,,,0.04137371852993965,,,,,,,
340,96502,,,,0.043444037437438965,,,,,,
341,96599,,,0.047540333122015,,,,,,,
341,96699,,,0.0441066138446331,,,,,,,
341,96785,,,,0.04337015748023987,,,,,,
342,96799,,,0.04356364160776138,,,,,,,
342,96899,,,0.044853825122117996,,,,,,,
342,96999,,,0.043165940791368484,,,,,,,
342,97068,,,,0.0431227833032608,,,,,,
343,97099,,,0.04341564327478409,,,,,,,
343,97199,,,0.042407143861055374,,,,,,,
343,97299,,,0.046556759625673294,,,,,,,
343,97351,,,,0.04327692463994026,,,,,,
344,97399,,,0.04410826414823532,,,,,,,
344,97499,,,0.043461691588163376,,,,,,,
344,97599,,,0.04274090379476547,,,,,,,
344,97634,,,,0.043244197964668274,,,,,,
345,97699,,,0.049301959574222565,,,,,,,
345,97799,,,0.0429084338247776,,,,,,,
345,97899,,,0.04229719564318657,,,,,,,
345,97917,,,,0.04328245297074318,,,,,,
346,97999,,,0.041910815984010696,,,,,,,
346,98099,,,0.04191456362605095,,,,,,,
346,98199,,,0.04153062775731087,,,,,,,
346,98200,,,,0.04326625540852547,,,,,,
347,98299,,,0.044334568083286285,,,,,,,
347,98399,,,0.040487658232450485,,,,,,,
347,98483,,,,0.04326755553483963,,,,,,
348,98499,,,0.044841378927230835,,,,,,,
348,98599,,,0.04166500270366669,,,,,,,
348,98699,,,0.04752598702907562,,,,,,,
348,98766,,,,0.043233226984739304,,,,,,
349,98799,,,0.03921031951904297,,,,,,,
349,98899,,,0.04452371597290039,,,,,,,
349,98999,,,0.041805628687143326,,,,,,,
349,99049,,,,0.04322250559926033,,,,,,
350,99099,,,0.040121544152498245,,,,,,,
350,99199,,,0.043758291751146317,,,,,,,
350,99299,,,0.04036504775285721,,,,,,,
350,99332,,,,0.043288785964250565,,,,,,
351,99399,,,0.04461544007062912,,,,,,,
351,99499,,,0.040936633944511414,,,,,,,
351,99599,,,0.04433897137641907,,,,,,,
351,99615,,,,0.04318994656205177,,,,,,
352,99699,,,0.043870192021131516,,,,,,,
352,99799,,,0.038466595113277435,,,,,,,
352,99898,,,,0.04322317615151405,,,,,,
353,99899,,,0.04583285376429558,,,,,,,
353,99999,,,0.04512976109981537,,,,,,,
353,100099,,,0.040567997843027115,,,,,,,
353,100181,,,,0.04330755025148392,,,,,,
354,100199,,,0.04264302924275398,,,,,,,
354,100299,,,0.04452500492334366,,,,,,,
354,100399,,,0.04247894138097763,,,,,,,
354,100464,,,,0.043355077505111694,,,,,,
355,100499,,,0.04003497213125229,,,,,,,
355,100599,,,0.0409897156059742,,,,,,,
355,100699,,,0.04000576585531235,,,,,,,
355,100747,,,,0.04326345771551132,,,,,,
356,100799,,,0.043908484280109406,,,,,,,
356,100899,,,0.044542185962200165,,,,,,,
356,100999,,,0.0422179140150547,,,,,,,
356,101030,,,,0.043361127376556396,,,,,,
357,101099,,,0.04313645511865616,,,,,,,
357,101199,,,0.04120058938860893,,,,,,,
357,101299,,,0.04521484300494194,,,,,,,
357,101313,,,,0.04314401373267174,,,,,,
358,101399,,,0.04120900109410286,,,,,,,
358,101499,,,0.040594760328531265,,,,,,,
358,101596,,,,0.043185293674468994,,,,,,
359,101599,,,0.04713791236281395,,,,,,,
359,101699,,,0.04338452219963074,,,,,,,
359,101799,,,0.04159913212060928,,,,,,,
359,101879,,,,0.04319954663515091,,,,,,
360,101899,,,0.04146241024136543,,,,,,,
360,101999,,,0.04474746063351631,,,,,,,
360,102099,,,0.04099532216787338,,,,,,,
360,102162,,,,0.04318946972489357,,,,,,
361,102199,,,0.049771539866924286,,,,,,,
361,102299,,,0.04096616804599762,,,,,,,
361,102399,,,0.041827261447906494,,,,,,,
361,102445,,,,0.043249085545539856,,,,,,
362,102499,,,0.03915819525718689,,,,,,,
362,102599,,,0.04280291497707367,,,,,,,
362,102699,,,0.04292136803269386,,,,,,,
362,102728,,,,0.04333246126770973,,,,,,
363,102799,,,0.03975559026002884,,,,,,,
363,102899,,,0.0416603609919548,,,,,,,
363,102999,,,0.04414719343185425,,,,,,,
363,103011,,,,0.043280404061079025,,,,,,
364,103099,,,0.045523855835199356,,,,,,,
364,103199,,,0.04511018097400665,,,,,,,
364,103294,,,,0.04320972040295601,,,,,,
365,103299,,,0.0418572723865509,,,,,,,
365,103399,,,0.045114416629076004,,,,,,,
365,103499,,,0.04252808168530464,,,,,,,
365,103577,,,,0.04328691214323044,,,,,,
366,103599,,,0.04473520442843437,,,,,,,
366,103699,,,0.03946920856833458,,,,,,,
366,103799,,,0.045056115835905075,,,,,,,
366,103860,,,,0.04335454851388931,,,,,,
367,103899,,,0.04373513534665108,,,,,,,
367,103999,,,0.04321097210049629,,,,,,,
367,104099,,,0.04562651738524437,,,,,,,
367,104143,,,,0.04309625178575516,,,,,,
368,104199,,,0.04194895550608635,,,,,,,
368,104299,,,0.03927014768123627,,,,,,,
368,104399,,,0.04351702705025673,,,,,,,
368,104426,,,,0.043133076280355453,,,,,,
369,104499,,,0.043776240199804306,,,,,,,
369,104599,,,0.04044321924448013,,,,,,,
369,104699,,,0.04334326088428497,,,,,,,
369,104709,,,,0.04319419339299202,,,,,,
370,104799,,,0.042276374995708466,,,,,,,
370,104899,,,0.043002791702747345,,,,,,,
370,104992,,,,0.04315685108304024,,,,,,
371,104999,,,0.04300443083047867,,,,,,,
371,105099,,,0.04809511452913284,,,,,,,
371,105199,,,0.04470949247479439,,,,,,,
371,105275,,,,0.043107882142066956,,,,,,
372,105299,,,0.04332716017961502,,,,,,,
372,105399,,,0.04267527535557747,,,,,,,
372,105499,,,0.039751335978507996,,,,,,,
372,105558,,,,0.04315808787941933,,,,,,
373,105599,,,0.04040583223104477,,,,,,,
373,105699,,,0.045898616313934326,,,,,,,
373,105799,,,0.04661282151937485,,,,,,,
373,105841,,,,0.043198421597480774,,,,,,
374,105899,,,0.04337301477789879,,,,,,,
374,105999,,,0.042260345071554184,,,,,,,
374,106099,,,0.040668826550245285,,,,,,,
374,106124,,,,0.043058399111032486,,,,,,
375,106199,,,0.04998335987329483,,,,,,,
375,106299,,,0.04481396824121475,,,,,,,
375,106399,,,0.04529606178402901,,,,,,,
375,106407,,,,0.043255098164081573,,,,,,
376,106499,,,0.04449484869837761,,,,,,,
376,106599,,,0.047285985201597214,,,,,,,
376,106690,,,,0.043226953595876694,,,,,,
377,106699,,,0.04310545325279236,,,,,,,
377,106799,,,0.04216758906841278,,,,,,,
377,106899,,,0.04533832520246506,,,,,,,
377,106973,,,,0.04312476888298988,,,,,,
378,106999,,,0.04965777322649956,,,,,,,
378,107099,,,0.04434679076075554,,,,,,,
378,107199,,,0.04446525499224663,,,,,,,
378,107256,,,,0.0431603342294693,,,,,,
379,107299,,,0.041816867887973785,,,,,,,
379,107399,,,0.04323377460241318,,,,,,,
379,107499,,,0.042406823486089706,,,,,,,
379,107539,,,,0.04294648766517639,,,,,,
380,107599,,,0.04157682880759239,,,,,,,
380,107699,,,0.04548577219247818,,,,,,,
380,107799,,,0.04676603898406029,,,,,,,
380,107822,,,,0.04313712567090988,,,,,,
381,107899,,,0.042692068964242935,,,,,,,
381,107999,,,0.04294096678495407,,,,,,,
381,108099,,,0.03706912323832512,,,,,,,
381,108105,,,,0.043185461312532425,,,,,,
382,108199,,,0.043203454464673996,,,,,,,
382,108299,,,0.04152374714612961,,,,,,,
382,108388,,,,0.04314242675900459,,,,,,
383,108399,,,0.041702356189489365,,,,,,,
383,108499,,,0.043546564877033234,,,,,,,
383,108599,,,0.041456032544374466,,,,,,,
383,108671,,,,0.04320256784558296,,,,,,
384,108699,,,0.04717087745666504,,,,,,,
384,108799,,,0.04270250350236893,,,,,,,
384,108899,,,0.03915946185588837,,,,,,,
384,108954,,,,0.04313816875219345,,,,,,
385,108999,,,0.04761724919080734,,,,,,,
385,109099,,,0.04172839969396591,,,,,,,
385,109199,,,0.04107877239584923,,,,,,,
385,109237,,,,0.04296514764428139,,,,,,
386,109299,,,0.04326888173818588,,,,,,,
386,109399,,,0.040361542254686356,,,,,,,
386,109499,,,0.046210434287786484,,,,,,,
386,109520,,,,0.04318338260054588,,,,,,
387,109599,,,0.04111817106604576,,,,,,,
387,109699,,,0.04683598130941391,,,,,,,
387,109799,,,0.04229343309998512,,,,,,,
387,109803,,,,0.043219923973083496,,,,,,
388,109899,,,0.04386006295681,,,,,,,
388,109999,,,0.04114381968975067,,,,,,,
388,110086,,,,0.04327629879117012,,,,,,
389,110099,,,0.041812680661678314,,,,,,,
389,110199,,,0.04388825595378876,,,,,,,
389,110299,,,0.044909995049238205,,,,,,,
389,110369,,,,0.043208204209804535,,,,,,
390,110399,,,0.04185093939304352,,,,,,,
390,110499,,,0.04279512166976929,,,,,,,
390,110599,,,0.03992829471826553,,,,,,,
390,110652,,,,0.04302893579006195,,,,,,
391,110699,,,0.042095910757780075,,,,,,,
391,110799,,,0.04269230365753174,,,,,,,
391,110899,,,0.04069969430565834,,,,,,,
391,110935,,,,0.04307035729289055,,,,,,
392,110999,,,0.041681498289108276,,,,,,,
392,111099,,,0.048467397689819336,,,,,,,
392,111199,,,0.04516345635056496,,,,,,,
392,111218,,,,0.04320092126727104,,,,,,
393,111299,,,0.04337451606988907,,,,,,,
393,111399,,,0.04611780494451523,,,,,,,
393,111499,,,0.04329930990934372,,,,,,,
393,111501,,,,0.043023765087127686,,,,,,
394,111599,,,0.04676339775323868,,,,,,,
394,111699,,,0.040185581892728806,,,,,,,
394,111784,,,,0.04302355647087097,,,,,,
395,111799,,,0.04382104054093361,,,,,,,
395,111899,,,0.042342521250247955,,,,,,,
395,111999,,,0.04272930324077606,,,,,,,
395,112067,,,,0.043146438896656036,,,,,,
396,112099,,,0.04663033410906792,,,,,,,
396,112199,,,0.044638846069574356,,,,,,,
396,112299,,,0.039875276386737823,,,,,,,
396,112350,,,,0.04318055883049965,,,,,,
397,112399,,,0.0419921912252903,,,,,,,
397,112499,,,0.04750944301486015,,,,,,,
397,112599,,,0.04050163924694061,,,,,,,
397,112633,,,,0.04313752427697182,,,,,,
398,112699,,,0.04405751824378967,,,,,,,
398,112799,,,0.04508943483233452,,,,,,,
398,112899,,,0.043511126190423965,,,,,,,
398,112916,,,,0.0431809164583683,,,,,,
399,112999,,,0.04391435906291008,,,,,,,
399,113099,,,0.04463481903076172,,,,,,,
399,113199,,,0.043767862021923065,,,,,,,
399,399,0.8587535619735718,0.022137491032481194,,,0.04240117737169303,0.08821044862270355,,,,
399,113199,,,,,,,0.3998972177505493,0.02655477449297905,0.04245473071932793,0.15790629386901855
399,113199,,,,0.043051764369010925,,,,,,
400,113299,,,0.04089154675602913,,,,,,,
400,113399,,,0.041100259870290756,,,,,,,
400,113482,,,,0.04314899444580078,,,,,,
401,113499,,,0.04404190555214882,,,,,,,
401,113599,,,0.04349925369024277,,,,,,,
401,113699,,,0.0416611023247242,,,,,,,
401,113765,,,,0.04305914416909218,,,,,,
402,113799,,,0.04342611879110336,,,,,,,
402,113899,,,0.04314474016427994,,,,,,,
402,113999,,,0.039104949682950974,,,,,,,
402,114048,,,,0.04307005926966667,,,,,,
403,114099,,,0.041125889867544174,,,,,,,
403,114199,,,0.04109140485525131,,,,,,,
403,114299,,,0.04190273955464363,,,,,,,
403,114331,,,,0.043069079518318176,,,,,,
404,114399,,,0.041733480989933014,,,,,,,
404,114499,,,0.044680267572402954,,,,,,,
404,114599,,,0.044448163360357285,,,,,,,
404,114614,,,,0.04325367137789726,,,,,,
405,114699,,,0.04756883531808853,,,,,,,
405,114799,,,0.04212131351232529,,,,,,,
405,114897,,,,0.043101731687784195,,,,,,
406,114899,,,0.04456033930182457,,,,,,,
406,114999,,,0.04282119497656822,,,,,,,
406,115099,,,0.044254183769226074,,,,,,,
406,115180,,,,0.043124422430992126,,,,,,
407,115199,,,0.04344869777560234,,,,,,,
407,115299,,,0.04368595406413078,,,,,,,
407,115399,,,0.043294038623571396,,,,,,,
407,115463,,,,0.04291781410574913,,,,,,
408,115499,,,0.039872583001852036,,,,,,,
408,115599,,,0.04102586209774017,,,,,,,
408,115699,,,0.041679657995700836,,,,,,,
408,115746,,,,0.04300212860107422,,,,,,
409,115799,,,0.043232135474681854,,,,,,,
409,115899,,,0.040247172117233276,,,,,,,
409,115999,,,0.042636387050151825,,,,,,,
409,116029,,,,0.04302828758955002,,,,,,
410,116099,,,0.044406957924366,,,,,,,
410,116199,,,0.038353998214006424,,,,,,,
410,116299,,,0.039306581020355225,,,,,,,
410,116312,,,,0.04292990267276764,,,,,,
411,116399,,,0.03897255286574364,,,,,,,
411,116499,,,0.049676548689603806,,,,,,,
411,116595,,,,0.042999569326639175,,,,,,
412,116599,,,0.0463029108941555,,,,,,,
412,116699,,,0.04033250734210014,,,,,,,
412,116799,,,0.04473453387618065,,,,,,,
412,116878,,,,0.04308021813631058,,,,,,
413,116899,,,0.04581473395228386,,,,,,,
413,116999,,,0.04002464562654495,,,,,,,
413,117099,,,0.039966754615306854,,,,,,,
413,117161,,,,0.043119773268699646,,,,,,
414,117199,,,0.04857983440160751,,,,,,,
414,117299,,,0.043855078518390656,,,,,,,
414,117399,,,0.042782098054885864,,,,,,,
414,117444,,,,0.043031271547079086,,,,,,
415,117499,,,0.041522204875946045,,,,,,,
415,117599,,,0.04278983175754547,,,,,,,
415,117699,,,0.04442070797085762,,,,,,,
415,117727,,,,0.04298558458685875,,,,,,
416,117799,,,0.04367551952600479,,,,,,,
416,117899,,,0.050770390778779984,,,,,,,
416,117999,,,0.042032450437545776,,,,,,,
416,118010,,,,0.04314345866441727,,,,,,
417,118099,,,0.04810295253992081,,,,,,,
417,118199,,,0.046506233513355255,,,,,,,
417,118293,,,,0.04294639825820923,,,,,,
418,118299,,,0.04214116558432579,,,,,,,
418,118399,,,0.039553992450237274,,,,,,,
418,118499,,,0.0444398894906044,,,,,,,
418,118576,,,,0.04290774464607239,,,,,,
419,118599,,,0.03901252523064613,,,,,,,
419,118699,,,0.040726907551288605,,,,,,,
419,118799,,,0.04366611689329147,,,,,,,
419,118859,,,,0.04303472489118576,,,,,,
420,118899,,,0.041839562356472015,,,,,,,
420,118999,,,0.04333942010998726,,,,,,,
420,119099,,,0.04312828183174133,,,,,,,
420,119142,,,,0.04299521446228027,,,,,,
421,119199,,,0.041908372193574905,,,,,,,
421,119299,,,0.04669429361820221,,,,,,,
421,119399,,,0.04184974730014801,,,,,,,
421,119425,,,,0.043029673397541046,,,,,,
422,119499,,,0.04393262043595314,,,,,,,
422,119599,,,0.04237958788871765,,,,,,,
422,119699,,,0.03883931785821915,,,,,,,
422,119708,,,,0.04300401359796524,,,,,,
423,119799,,,0.0454639196395874,,,,,,,
423,119899,,,0.04685106873512268,,,,,,,
423,119991,,,,0.043022409081459045,,,,,,
424,119999,,,0.03846818208694458,,,,,,,
424,120099,,,0.04329853504896164,,,,,,,
424,120199,,,0.04227408394217491,,,,,,,
424,120274,,,,0.043024707585573196,,,,,,
425,120299,,,0.0465516597032547,,,,,,,
425,120399,,,0.04588456451892853,,,,,,,
425,120499,,,0.04683436453342438,,,,,,,
425,120557,,,,0.04297719523310661,,,,,,
426,120599,,,0.04080602899193764,,,,,,,
426,120699,,,0.04222727194428444,,,,,,,
426,120799,,,0.044390734285116196,,,,,,,
426,120840,,,,0.043084435164928436,,,,,,
427,120899,,,0.04450128227472305,,,,,,,
427,120999,,,0.044392526149749756,,,,,,,
427,121099,,,0.042495667934417725,,,,,,,
427,121123,,,,0.0431552529335022,,,,,,
428,121199,,,0.044681366533041,,,,,,,
428,121299,,,0.03760585933923721,,,,,,,
428,121399,,,0.045801274478435516,,,,,,,
428,121406,,,,0.04297388717532158,,,,,,
429,121499,,,0.04473016411066055,,,,,,,
429,121599,,,0.041373614221811295,,,,,,,
429,121689,,,,0.04288496822118759,,,,,,
430,121699,,,0.04588910564780235,,,,,,,
430,121799,,,0.045431748032569885,,,,,,,
430,121899,,,0.04542626067996025,,,,,,,
430,121972,,,,0.043046437203884125,,,,,,
431,121999,,,0.04494107514619827,,,,,,,
431,122099,,,0.04337434098124504,,,,,,,
431,122199,,,0.04285261034965515,,,,,,,
431,122255,,,,0.042806562036275864,,,,,,
432,122299,,,0.04482237249612808,,,,,,,
432,122399,,,0.04481503739953041,,,,,,,
432,122499,,,0.04421895742416382,,,,,,,
432,122538,,,,0.04311808943748474,,,,,,
433,122599,,,0.04357638210058212,,,,,,,
433,122699,,,0.040590979158878326,,,,,,,
433,122799,,,0.04071759060025215,,,,,,,
433,122821,,,,0.04275716096162796,,,,,,
434,122899,,,0.04490348696708679,,,,,,,
434,122999,,,0.038998108357191086,,,,,,,
434,123099,,,0.05003006011247635,,,,,,,
434,123104,,,,0.04293937236070633,,,,,,
435,123199,,,0.04742182418704033,,,,,,,
435,123299,,,0.04215387627482414,,,,,,,
435,123387,,,,0.04287245124578476,,,,,,
436,123399,,,0.04190944880247116,,,,,,,
436,123499,,,0.04379843920469284,,,,,,,
436,123599,,,0.043433114886283875,,,,,,,
436,123670,,,,0.0430019237101078,,,,,,
437,123699,,,0.04173291474580765,,,,,,,
437,123799,,,0.04198532924056053,,,,,,,
437,123899,,,0.04401019215583801,,,,,,,
437,123953,,,,0.043141983449459076,,,,,,
438,123999,,,0.04605330154299736,,,,,,,
438,124099,,,0.044948454946279526,,,,,,,
438,124199,,,0.041656095534563065,,,,,,,
438,124236,,,,0.04285232722759247,,,,,,
439,124299,,,0.045779526233673096,,,,,,,
439,124399,,,0.042779166251420975,,,,,,,
439,124499,,,0.04130316153168678,,,,,,,
439,124519,,,,0.04301910474896431,,,,,,
440,124599,,,0.04118631035089493,,,,,,,
440,124699,,,0.043707605451345444,,,,,,,
440,124799,,,0.04491928592324257,,,,,,,
440,124802,,,,0.04306285083293915,,,,,,
441,124899,,,0.04149824008345604,,,,,,,
441,124999,,,0.046270109713077545,,,,,,,
441,125085,,,,0.042840391397476196,,,,,,
442,125099,,,0.043659113347530365,,,,,,,
442,125199,,,0.04331996664404869,,,,,,,
442,125299,,,0.04466097801923752,,,,,,,
442,125368,,,,0.04289543256163597,,,,,,
443,125399,,,0.03983991593122482,,,,,,,
443,125499,,,0.04191666841506958,,,,,,,
443,125599,,,0.039241526275873184,,,,,,,
443,125651,,,,0.04275580123066902,,,,,,
444,125699,,,0.04160764440894127,,,,,,,
444,125799,,,0.04203154891729355,,,,,,,
444,125899,,,0.04276921972632408,,,,,,,
444,125934,,,,0.0429609939455986,,,,,,
445,125999,,,0.04060143604874611,,,,,,,
445,126099,,,0.04652469605207443,,,,,,,
445,126199,,,0.04061628878116608,,,,,,,
445,126217,,,,0.042922649532556534,,,,,,
446,126299,,,0.046743735671043396,,,,,,,
446,126399,,,0.0412696935236454,,,,,,,
446,126499,,,0.04205038398504257,,,,,,,
446,126500,,,,0.042999017983675,,,,,,
447,126599,,,0.040538862347602844,,,,,,,
447,126699,,,0.046392034739255905,,,,,,,
447,126783,,,,0.0429241806268692,,,,,,
448,126799,,,0.0424501858651638,,,,,,,
448,126899,,,0.044598277658224106,,,,,,,
448,126999,,,0.04481426253914833,,,,,,,
448,127066,,,,0.04297666251659393,,,,,,
449,127099,,,0.042832840234041214,,,,,,,
449,127199,,,0.04117681458592415,,,,,,,
449,127299,,,0.0447104275226593,,,,,,,
449,127349,,,,0.043203700333833694,,,,,,
450,127399,,,0.042211711406707764,,,,,,,
450,127499,,,0.0428544320166111,,,,,,,
450,127599,,,0.04632879048585892,,,,,,,
450,127632,,,,0.042960863560438156,,,,,,
451,127699,,,0.050649043172597885,,,,,,,
451,127799,,,0.041506558656692505,,,,,,,
451,127899,,,0.05141125246882439,,,,,,,
451,127915,,,,0.04296816140413284,,,,,,
452,127999,,,0.04354576766490936,,,,,,,
452,128099,,,0.043425045907497406,,,,,,,
452,128198,,,,0.04296982288360596,,,,,,
453,128199,,,0.03892819955945015,,,,,,,
453,128299,,,0.04427960142493248,,,,,,,
453,128399,,,0.04358156770467758,,,,,,,
453,128481,,,,0.042841166257858276,,,,,,
454,128499,,,0.04489482194185257,,,,,,,
454,128599,,,0.03985153138637543,,,,,,,
454,128699,,,0.04431380331516266,,,,,,,
454,128764,,,,0.04284210875630379,,,,,,
455,128799,,,0.040707480162382126,,,,,,,
455,128899,,,0.042688269168138504,,,,,,,
455,128999,,,0.0389481782913208,,,,,,,
455,129047,,,,0.04303004592657089,,,,,,
456,129099,,,0.04704059660434723,,,,,,,
456,129199,,,0.04223081097006798,,,,,,,
456,129299,,,0.04408998414874077,,,,,,,
456,129330,,,,0.042761411517858505,,,,,,
457,129399,,,0.044192053377628326,,,,,,,
457,129499,,,0.04624106362462044,,,,,,,
457,129599,,,0.04614735394716263,,,,,,,
457,129613,,,,0.04283120483160019,,,,,,
458,129699,,,0.04184612259268761,,,,,,,
458,129799,,,0.04185280576348305,,,,,,,
458,129896,,,,0.04269765689969063,,,,,,
459,129899,,,0.04652262479066849,,,,,,,
459,129999,,,0.04176461696624756,,,,,,,
459,130099,,,0.04814918711781502,,,,,,,
459,130179,,,,0.042844489216804504,,,,,,
460,130199,,,0.04354457929730415,,,,,,,
460,130299,,,0.04165690392255783,,,,,,,
460,130399,,,0.042087823152542114,,,,,,,
460,130462,,,,0.04283386841416359,,,,,,
461,130499,,,0.04091024026274681,,,,,,,
461,130599,,,0.03993992134928703,,,,,,,
461,130699,,,0.03871886059641838,,,,,,,
461,130745,,,,0.04296496883034706,,,,,,
462,130799,,,0.04509996622800827,,,,,,,
462,130899,,,0.03954938426613808,,,,,,,
462,130999,,,0.04129033163189888,,,,,,,
462,131028,,,,0.04286551475524902,,,,,,
463,131099,,,0.03990698605775833,,,,,,,
463,131199,,,0.04312259331345558,,,,,,,
463,131299,,,0.04305696859955788,,,,,,,
463,131311,,,,0.04307805746793747,,,,,,
464,131399,,,0.04322466254234314,,,,,,,
464,131499,,,0.04235968366265297,,,,,,,
464,131594,,,,0.042923182249069214,,,,,,
465,131599,,,0.0437789112329483,,,,,,,
465,131699,,,0.039120130240917206,,,,,,,
465,131799,,,0.040679093450307846,,,,,,,
465,131877,,,,0.042781222611665726,,,,,,
466,131899,,,0.04193821921944618,,,,,,,
466,131999,,,0.0438452810049057,,,,,,,
466,132099,,,0.04128439724445343,,,,,,,
466,132160,,,,0.043058738112449646,,,,,,
467,132199,,,0.047594521194696426,,,,,,,
467,132299,,,0.04402763023972511,,,,,,,
467,132399,,,0.04220912605524063,,,,,,,
467,132443,,,,0.043052978813648224,,,,,,
468,132499,,,0.042051807045936584,,,,,,,
468,132599,,,0.044634971767663956,,,,,,,
468,132699,,,0.041511621326208115,,,,,,,
468,132726,,,,0.04283079504966736,,,,,,
469,132799,,,0.04606334865093231,,,,,,,
469,132899,,,0.04130968451499939,,,,,,,
469,132999,,,0.04725725203752518,,,,,,,
469,133009,,,,0.04282228648662567,,,,,,
470,133099,,,0.04238153621554375,,,,,,,
470,133199,,,0.041851434856653214,,,,,,,
470,133292,,,,0.042730703949928284,,,,,,
471,133299,,,0.043287985026836395,,,,,,,
471,133399,,,0.04425131902098656,,,,,,,
471,133499,,,0.04108182340860367,,,,,,,
471,133575,,,,0.04291131719946861,,,,,,
472,133599,,,0.04462023079395294,,,,,,,
472,133699,,,0.041056327521800995,,,,,,,
472,133799,,,0.040784433484077454,,,,,,,
472,133858,,,,0.04281040281057358,,,,,,
473,133899,,,0.04399757459759712,,,,,,,
473,133999,,,0.041464634239673615,,,,,,,
473,134099,,,0.04525948688387871,,,,,,,
473,134141,,,,0.04278939217329025,,,,,,
474,134199,,,0.04550125449895859,,,,,,,
474,134299,,,0.04479074850678444,,,,,,,
474,134399,,,0.04087994247674942,,,,,,,
474,134424,,,,0.04283071681857109,,,,,,
475,134499,,,0.04165143147110939,,,,,,,
475,134599,,,0.04303465038537979,,,,,,,
475,134699,,,0.0422433577477932,,,,,,,
475,134707,,,,0.042931731790304184,,,,,,
476,134799,,,0.039515119045972824,,,,,,,
476,134899,,,0.04524410143494606,,,,,,,
476,134990,,,,0.042853619903326035,,,,,,
477,134999,,,0.043200504034757614,,,,,,,
477,135099,,,0.04230651631951332,,,,,,,
477,135199,,,0.04548618569970131,,,,,,,
477,135273,,,,0.04287697374820709,,,,,,
478,135299,,,0.041525885462760925,,,,,,,
478,135399,,,0.043413907289505005,,,,,,,
478,135499,,,0.04732103645801544,,,,,,,
478,135556,,,,0.04279692843556404,,,,,,
479,135599,,,0.04178876802325249,,,,,,,
479,135699,,,0.04545798897743225,,,,,,,
479,135799,,,0.043462857604026794,,,,,,,
479,135839,,,,0.042844876646995544,,,,,,
480,135899,,,0.043096873909235,,,,,,,
480,135999,,,0.046331364661455154,,,,,,,
480,136099,,,0.04516984894871712,,,,,,,
480,136122,,,,0.04291924834251404,,,,,,
481,136199,,,0.04644725099205971,,,,,,,
481,136299,,,0.044506050646305084,,,,,,,
481,136399,,,0.04415043443441391,,,,,,,
481,136405,,,,0.042789723724126816,,,,,,
482,136499,,,0.04299898445606232,,,,,,,
482,136599,,,0.04107905924320221,,,,,,,
482,136688,,,,0.043114155530929565,,,,,,
483,136699,,,0.04900514706969261,,,,,,,
483,136799,,,0.043828289955854416,,,,,,,
483,136899,,,0.043461792171001434,,,,,,,
483,136971,,,,0.04287668317556381,,,,,,
484,136999,,,0.042602069675922394,,,,,,,
484,137099,,,0.045710258185863495,,,,,,,
484,137199,,,0.043417975306510925,,,,,,,
484,137254,,,,0.042871978133916855,,,,,,
485,137299,,,0.04262635484337807,,,,,,,
485,137399,,,0.03428765758872032,,,,,,,
485,137499,,,0.043589361011981964,,,,,,,
485,137537,,,,0.04283321276307106,,,,,,
486,137599,,,0.041594456881284714,,,,,,,
486,137699,,,0.04683024436235428,,,,,,,
486,137799,,,0.04651472344994545,,,,,,,
486,137820,,,,0.04291126877069473,,,,,,
487,137899,,,0.04156293347477913,,,,,,,
487,137999,,,0.03993343934416771,,,,,,,
487,138099,,,0.045514266937971115,,,,,,,
487,138103,,,,0.04288223758339882,,,,,,
488,138199,,,0.046265728771686554,,,,,,,
488,138299,,,0.04614625126123428,,,,,,,
488,138386,,,,0.042789310216903687,,,,,,
489,138399,,,0.04108179733157158,,,,,,,
489,138499,,,0.038723114877939224,,,,,,,
489,138599,,,0.051460519433021545,,,,,,,
489,138669,,,,0.04297812655568123,,,,,,
490,138699,,,0.046191733330488205,,,,,,,
490,138799,,,0.03867827728390694,,,,,,,
490,138899,,,0.04222748428583145,,,,,,,
490,138952,,,,0.0429522767663002,,,,,,
491,138999,,,0.04574631154537201,,,,,,,
491,139099,,,0.04273590072989464,,,,,,,
491,139199,,,0.04008777439594269,,,,,,,
491,139235,,,,0.04272131621837616,,,,,,
492,139299,,,0.04896669462323189,,,,,,,
492,139399,,,0.04178173094987869,,,,,,,
492,139499,,,0.044384635984897614,,,,,,,
492,139518,,,,0.04291202872991562,,,,,,
493,139599,,,0.04442731663584709,,,,,,,
493,139699,,,0.038650672882795334,,,,,,,
