epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_eval,train_map_eval,val_auc,val_f1,val_loss,val_map
46,13300,,,0.04884249344468117,,,,,,
47,13583,,,0.04899400845170021,,,,,,
48,13866,,,0.04889826476573944,,,,,,
49,49,0.8012484312057495,0.010081972926855087,,0.04812104113711523,0.058717116713523865,,,,
49,14149,,,,,,0.36009863018989563,0.00997399166226387,0.04737844318151474,0.1071888655424118
49,14149,,,0.04872800409793854,,,,,,
50,14432,,,0.048788025975227356,,,,,,
51,14715,,,0.04886431619524956,,,,,,
52,14998,,,0.048689961433410645,,,,,,
53,15281,,,0.048862650990486145,,,,,,
54,15564,,,0.0487932525575161,,,,,,
55,15847,,,0.04868495836853981,,,,,,
56,16130,,,0.048778194934129715,,,,,,
57,16413,,,0.048622582107782364,,,,,,
58,16696,,,0.048833150416612625,,,,,,
59,59,0.8004584312438965,0.012791376560926437,,0.04811824539519218,0.057386741042137146,,,,
59,16979,,,,,,0.3581480383872986,0.012770419009029865,0.04758298024535179,0.10276056081056595
59,16979,,,0.04862399399280548,,,,,,
60,17262,,,0.04866735637187958,,,,,,
61,17545,,,0.04865096136927605,,,,,,
62,17828,,,0.04876873642206192,,,,,,
63,18111,,,0.04863866791129112,,,,,,
64,18394,,,0.04867199435830116,,,,,,
65,18677,,,0.04858953878283501,,,,,,
66,18960,,,0.04866523668169975,,,,,,
67,19243,,,0.04868496209383011,,,,,,
68,19526,,,0.04868170991539955,,,,,,
69,69,0.8016270399093628,0.014660157263278961,,0.04884509490387056,0.057167358696460724,,,,
69,19809,,,,,,0.3580576181411743,0.014912311919033527,0.048205360770225525,0.10346869379281998
69,19809,,,0.04859939217567444,,,,,,
70,20092,,,0.04857160896062851,,,,,,
71,20375,,,0.04863285273313522,,,,,,
72,20658,,,0.04871984198689461,,,,,,
73,20941,,,0.04880157858133316,,,,,,
74,21224,,,0.04856160283088684,,,,,,
75,21507,,,0.04864189773797989,,,,,,
76,21790,,,0.04866703227162361,,,,,,
77,22073,,,0.04858206957578659,,,,,,
78,22356,,,0.048677220940589905,,,,,,
79,79,0.8045016527175903,0.015519875101745129,,0.04795686879758291,0.05834599956870079,,,,
79,22639,,,,,,0.3616097867488861,0.015506585128605366,0.047300517559051514,0.10567983984947205
79,22639,,,0.04852589592337608,,,,,,
80,22922,,,0.048776715993881226,,,,,,
81,23205,,,0.04867450147867203,,,,,,
82,23488,,,0.04865739122033119,,,,,,
83,23771,,,0.04853590577840805,,,,,,
84,24054,,,0.04854487255215645,,,,,,
85,24337,,,0.048593707382678986,,,,,,
86,24620,,,0.04853089898824692,,,,,,
87,24903,,,0.048699650913476944,,,,,,
88,25186,,,0.04854530468583107,,,,,,
89,89,0.8097649812698364,0.012181505560874939,,0.0477459976392845,0.06131594628095627,,,,
89,25469,,,,,,0.3613261878490448,0.011784189380705357,0.0472315177321434,0.10911483317613602
89,25469,,,0.048580821603536606,,,,,,
90,25752,,,0.048546917736530304,,,,,,
91,26035,,,0.04845831170678139,,,,,,
92,26318,,,0.04856259748339653,,,,,,
93,26601,,,0.04864054173231125,,,,,,
94,26884,,,0.04850279539823532,,,,,,
95,27167,,,0.04851168021559715,,,,,,
96,27450,,,0.048526082187891006,,,,,,
97,27733,,,0.04859016835689545,,,,,,
98,28016,,,0.04860571771860123,,,,,,
99,99,0.8062243461608887,0.011838933452963829,,0.04830975111634658,0.05745489150285721,,,,
99,28299,,,,,,0.3604366183280945,0.011982820928096771,0.047645583748817444,0.10363078862428665
99,28299,,,0.04849535599350929,,,,,,
