epoch,step,train_auc_eval,train_f1_eval,train_loss,train_loss_epoch,train_loss_eval,train_map_eval
2,609,,,0.054574545472860336,,,
2,619,,,0.05688424035906792,,,
2,629,,,0.05491271987557411,,,
2,639,,,0.05733753368258476,,,
2,649,,,0.05746539682149887,,,
2,659,,,0.056277476251125336,,,
2,669,,,0.05177668482065201,,,
2,679,,,0.051349010318517685,,,
2,689,,,0.05484893545508385,,,
2,699,,,0.052291832864284515,,,
2,709,,,0.05745575949549675,,,
2,719,,,0.05315747112035751,,,
2,729,,,0.05455944687128067,,,
2,739,,,0.05339723825454712,,,
2,749,,,0.05620024725794792,,,
2,759,,,0.0542181134223938,,,
2,769,,,0.05992329120635986,,,
2,779,,,0.0586775504052639,,,
2,789,,,0.05318070575594902,,,
2,799,,,0.05513901263475418,,,
2,809,,,0.05285106226801872,,,
2,819,,,0.05403684079647064,,,
2,829,,,0.05342691391706467,,,
2,839,,,0.05356981232762337,,,
2,848,,,,0.05488959327340126,,
3,849,,,0.05121674761176109,,,
3,859,,,0.04786499962210655,,,
3,869,,,0.05690936744213104,,,
3,879,,,0.05417856201529503,,,
3,889,,,0.05733415484428406,,,
3,899,,,0.056071117520332336,,,
3,909,,,0.05431882292032242,,,
3,919,,,0.056776903569698334,,,
3,929,,,0.052355099469423294,,,
3,939,,,0.049028001725673676,,,
3,949,,,0.05413762852549553,,,
3,959,,,0.053176768124103546,,,
3,969,,,0.051341209560632706,,,
3,979,,,0.05489816889166832,,,
3,989,,,0.054795730859041214,,,
3,999,,,0.05189735069870949,,,
3,1009,,,0.05061817914247513,,,
3,1019,,,0.05650549754500389,,,
3,1029,,,0.05633414164185524,,,
3,1039,,,0.05087590217590332,,,
3,1049,,,0.052724212408065796,,,
3,1059,,,0.05444236844778061,,,
3,1069,,,0.05275167152285576,,,
3,1079,,,0.04876856505870819,,,
3,1089,,,0.05479484796524048,,,
3,1099,,,0.04826001450419426,,,
3,1109,,,0.050564683973789215,,,
3,1119,,,0.05755723640322685,,,
3,1129,,,0.05144008621573448,,,
3,1131,,,,0.05312105268239975,,
4,1139,,,0.04915066435933113,,,
4,1149,,,0.05230892822146416,,,
4,1159,,,0.052930545061826706,,,
4,1169,,,0.05707399174571037,,,
4,1179,,,0.05485580861568451,,,
4,1189,,,0.05207551270723343,,,
4,1199,,,0.05309085547924042,,,
4,1209,,,0.05220435559749603,,,
4,1219,,,0.04960189759731293,,,
4,1229,,,0.053019553422927856,,,
4,1239,,,0.0562429316341877,,,
4,1249,,,0.05073532834649086,,,
4,1259,,,0.056576501578092575,,,
4,1269,,,0.04883963614702225,,,
4,1279,,,0.05532165244221687,,,
4,1289,,,0.048007041215896606,,,
4,1299,,,0.05478858947753906,,,
4,1309,,,0.04714694991707802,,,
4,1319,,,0.04886016249656677,,,
4,1329,,,0.052777621895074844,,,
4,1339,,,0.05274977907538414,,,
4,1349,,,0.05493738874793053,,,
4,1359,,,0.05794212594628334,,,
4,1369,,,0.057081565260887146,,,
4,1379,,,0.055200256407260895,,,
4,1389,,,0.051816776394844055,,,
4,1399,,,0.04913777858018875,,,
4,1409,,,0.05656414106488228,,,
4,1414,,,,0.05263938009738922,,
5,1419,,,0.050324879586696625,,,
5,1429,,,0.055094555020332336,,,
5,1439,,,0.0551585927605629,,,
5,1449,,,0.05426305532455444,,,
5,1459,,,0.05414281412959099,,,
5,1469,,,0.05249059945344925,,,
5,1479,,,0.056041307747364044,,,
5,1489,,,0.053015727549791336,,,
5,1499,,,0.05168449506163597,,,
5,1509,,,0.0520084872841835,,,
5,1519,,,0.05382291227579117,,,
5,1529,,,0.049256615340709686,,,
5,1539,,,0.05251573398709297,,,
5,1549,,,0.05508151650428772,,,
5,1559,,,0.052167270332574844,,,
5,1569,,,0.052553143352270126,,,
5,1579,,,0.05145694315433502,,,
5,1589,,,0.04526124894618988,,,
5,1599,,,0.050798870623111725,,,
5,1609,,,0.05187644064426422,,,
5,1619,,,0.05126365274190903,,,
5,1629,,,0.05003422871232033,,,
5,1639,,,0.053796250373125076,,,
5,1649,,,0.04641549661755562,,,
5,1659,,,0.05273178592324257,,,
5,1669,,,0.054488230496644974,,,
5,1679,,,0.05324883759021759,,,
5,1689,,,0.05304616689682007,,,
5,1697,,,,0.05251337215304375,,
6,1699,,,0.052319444715976715,,,
6,1709,,,0.04803461953997612,,,
6,1719,,,0.0506427064538002,,,
6,1729,,,0.04916086420416832,,,
6,1739,,,0.05110522359609604,,,
6,1749,,,0.05094128102064133,,,
6,1759,,,0.05382661148905754,,,
6,1769,,,0.05754005163908005,,,
6,1779,,,0.05073883384466171,,,
6,1789,,,0.052624475210905075,,,
6,1799,,,0.054192155599594116,,,
6,1809,,,0.05552000552415848,,,
6,1819,,,0.05377510190010071,,,
6,1829,,,0.04877215996384621,,,
6,1839,,,0.047814346849918365,,,
6,1849,,,0.056689996272325516,,,
6,1859,,,0.05140719935297966,,,
6,1869,,,0.05272600054740906,,,
6,1879,,,0.04973432049155235,,,
6,1889,,,0.05110720545053482,,,
6,1899,,,0.05222177505493164,,,
6,1909,,,0.05037105083465576,,,
6,1919,,,0.050764523446559906,,,
6,1929,,,0.052301060408353806,,,
6,1939,,,0.05279615521430969,,,
6,1949,,,0.050027575343847275,,,
6,1959,,,0.05069056898355484,,,
6,1969,,,0.049336113035678864,,,
6,1979,,,0.04890182986855507,,,
6,1980,,,,0.05220327526330948,,
7,1989,,,0.05275370925664902,,,
7,1999,,,0.05341557413339615,,,
7,2009,,,0.04553444683551788,,,
7,2019,,,0.05400771275162697,,,
7,2029,,,0.04835149645805359,,,
7,2039,,,0.04954636096954346,,,
7,2049,,,0.052303146570920944,,,
7,2059,,,0.0487014539539814,,,
7,2069,,,0.049875713884830475,,,
7,2079,,,0.05506720393896103,,,
7,2089,,,0.05087576061487198,,,
7,2099,,,0.0460946224629879,,,
7,2109,,,0.05426773428916931,,,
7,2119,,,0.0542195662856102,,,
7,2129,,,0.05010330677032471,,,
7,2139,,,0.05051393806934357,,,
7,2149,,,0.05226115137338638,,,
7,2159,,,0.0525377057492733,,,
